Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1ZS,2004.09,1697894,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2004.10,1697432,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2004.11,1706798,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2004.12,1709618,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.01,1706239,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.02,1748526,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.03,1722561,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.04,1730913,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.05,1735328,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.06,1741084,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.07,1742115,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.08,1744902,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.09,1751431,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.10,1747948,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.11,1749881,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2005.12,1748203,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.01,1742687,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.02,1748260,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.03,1759695,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.04,1755726,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.05,1763148,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.06,1764578,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.07,1768772,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.08,1804075,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.09,1769848,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.10,1774724,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.11,1778690,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2006.12,1781443,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.01,1790266,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.02,1788620,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.03,1787660,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.04,1791165,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.05,1798600,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.06,1800418,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.07,1804094,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.08,1814921,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.09,1819043,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.10,1822831,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.11,1823236,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2007.12,1830709,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.01,1842740,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.02,1836425,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.03,1831080,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.04,1839574,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.05,1840464,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.06,1838194,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.07,1841024,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.08,1830012,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.09,1828792,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.10,1831414,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.11,1831641,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2008.12,1819568,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.01,1812667,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.02,1805757,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.03,1802734,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.04,1797027,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.05,1786569,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.06,1784578,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.07,1784464,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.08,1779057,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.09,1778505,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.10,1773998,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.11,1774164,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2009.12,1776309,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.01,1778279,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.02,1783360,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.03,1792417,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.04,1786243,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.05,1783320,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.06,1785060,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.07,1783636,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.08,1783851,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.09,1786005,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.10,1786863,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.11,1789126,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2010.12,1790432,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.01,1789164,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.02,1791254,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.03,1802177,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.04,1792159,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.05,1791952,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.06,1797508,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.07,1795945,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.08,1805640,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.09,1806681,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.10,1805395,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.11,1806348,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2011.12,1811737,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.01,1806078,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.02,1809112,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.03,1807926,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.04,1812164,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.05,1822209,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.06,1816394,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.07,1816633,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.08,1819845,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.09,1818839,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.10,1823696,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.11,1824692,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2012.12,1823882,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.01,1832823,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.02,1830447,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.03,1835064,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.04,1841327,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.05,1849598,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.06,1851127,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.07,1857480,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.08,1857836,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.09,1862031,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.10,1867571,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.11,1868549,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2013.12,1875120,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.01,1880582,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.02,1882564,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.03,1882151,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.04,1882788,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.05,1888397,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.06,1888390,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.07,1897284,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.08,1898763,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.09,1916420,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.10,1913028,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.11,1914389,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2014.12,1917287,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2015.01,1923144,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2015.02,1930994,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2015.03,1934996,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2015.04,1939080,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
MEIM.S1ZS,2015.05,1932981,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Seasonally adjusted,,
